user_1,user_2,relationship,closeness
901,726,friend,0.7894573560588700
726,890,father,0.9
890,726,child,0.9
726,256,friend,0.7363586445578030
256,726,friend,0.7363586445578030
726,875,father,0.9
875,726,child,0.9
726,261,partner,0.3070031712267140
261,726,acquaintance,0.3070031712267140
726,631,acquaintance,0.3462894321331850
631,726,acquaintance,0.3462894321331850
726,860,friend,0.6121561540119960
860,726,friend,0.6121561540119960
726,198,friend,0.7100264235825210
198,726,friend,0.7100264235825210
726,343,father,0.9
343,726,child,0.9
726,346,friend,0.9322611135478840
346,726,friend,0.9322611135478840
726,511,father,0.9
511,726,child,0.9
726,674,colleague,0.6
674,726,colleague,0.6
726,475,partner,0.21978757245721900
475,726,neighbor,0.21978757245721900
727,173,child,0.9
173,727,parent,0.9
727,514,child,0.9
514,727,parent,0.9
727,547,partner,0.4924111766096740
547,727,client,0.4924111766096740
727,267,child,0.9
267,727,parent,0.9
728,880,friend,0.7211313970430630
880,728,friend,0.7211313970430630
728,741,father,0.9
741,728,child,0.9
728,795,friend,0.7527512327637110
795,728,friend,0.7527512327637110
728,186,client,0.2583567941249450
186,728,partner,0.2583567941249450
728,504,acquaintance,0.3387220725933310
504,728,client,0.3387220725933310
728,389,friend,0.6807709500013080
389,728,friend,0.6807709500013080
728,314,father,0.9
314,728,child,0.9
728,765,friend,0.8386805558789820
765,728,friend,0.8386805558789820
729,543,child,0.9
543,729,parent,0.9
729,736,acquaintance,0.10671449966352400
736,729,neighbor,0.10671449966352400
729,733,client,0.08656252520815980
733,729,client,0.08656252520815980
730,170,father,0.9
170,730,child,0.9
731,183,child,0.9
183,731,parent,0.9
731,536,friend,0.828341229694297
536,731,friend,0.828341229694297
731,736,acquaintance,0.19286800378464200
736,731,neighbor,0.19286800378464200
731,523,child,0.9
523,731,parent,0.9
732,66,child,0.9
66,732,parent,0.9
732,850,child,0.9
850,732,parent,0.9
732,276,colleague,0.6
276,732,colleague,0.6
732,784,friend,0.7292806150455810
784,732,friend,0.7292806150455810
732,815,client,0.05362575542318430
815,732,neighbor,0.05362575542318430
732,936,child,0.9
936,732,parent,0.9
732,804,child,0.9
804,732,parent,0.9
732,739,acquaintance,0.09883457061087440
739,732,partner,0.09883457061087440
733,966,child,0.9
966,733,parent,0.9
733,344,child,0.9
344,733,parent,0.9
733,958,friend,0.5322904764141980
958,733,friend,0.5322904764141980
733,952,friend,0.9448231543660210
952,733,friend,0.9448231543660210
733,156,child,0.9
156,733,parent,0.9
733,372,acquaintance,0.266634087370771
372,733,acquaintance,0.266634087370771
733,145,friend,0.7387323999642840
145,733,friend,0.7387323999642840
733,221,friend,0.7361129970128920
221,733,friend,0.7361129970128920
733,19,friend,0.8592234295014980
19,733,friend,0.8592234295014980
733,961,friend,0.6091713081241350
961,733,friend,0.6091713081241350
733,674,client,0.10740825150121900
674,733,neighbor,0.10740825150121900
733,86,client,0.2979675358006940
86,733,partner,0.2979675358006940
733,902,child,0.9
902,733,parent,0.9
733,885,client,0.15957918775687700
885,733,client,0.15957918775687700
734,142,father,0.9
142,734,child,0.9
734,518,father,0.9
518,734,child,0.9
734,75,neighbor,0.2866523717986480
75,734,client,0.2866523717986480
734,828,colleague,0.6
828,734,colleague,0.6
734,825,father,0.9
825,734,child,0.9
734,29,father,0.9
29,734,child,0.9
734,257,father,0.9
257,734,child,0.9
734,424,father,0.9
424,734,child,0.9
734,201,neighbor,0.1910964107688950
201,734,partner,0.1910964107688950
734,513,friend,0.7181490391237060
513,734,friend,0.7181490391237060
734,19,father,0.9
19,734,child,0.9
734,731,father,0.9
731,734,child,0.9
734,372,father,0.9
372,734,child,0.9
734,496,father,0.9
496,734,child,0.9
734,199,friend,0.9452822159959640
199,734,friend,0.9452822159959640
735,314,mother,0.9
314,735,child,0.9
735,287,friend,0.8342971238266430
287,735,friend,0.8342971238266430
735,453,mother,0.9
453,735,child,0.9
735,228,neighbor,0.27951790767565100
228,735,neighbor,0.27951790767565100
735,898,friend,0.8065919601753470
898,735,friend,0.8065919601753470
735,191,acquaintance,0.2203402495170510
191,735,neighbor,0.2203402495170510
735,59,mother,0.9
59,735,child,0.9
736,859,client,0.11968259693458800
859,736,neighbor,0.11968259693458800
736,253,friend,0.9967868481649360
253,736,friend,0.9967868481649360
736,916,friend,0.9103835272636040
916,736,friend,0.9103835272636040
736,73,friend,0.6436926795415390
73,736,friend,0.6436926795415390
736,947,child,0.9
947,736,parent,0.9
736,41,friend,0.8834705652467490
41,736,friend,0.8834705652467490
736,716,colleague,0.6
716,736,colleague,0.6
736,390,neighbor,0.3646369693238580
390,736,client,0.3646369693238580
736,508,neighbor,0.3305435994986970
508,736,partner,0.3305435994986970
736,938,acquaintance,0.30550142956004100
938,736,partner,0.30550142956004100
736,805,neighbor,0.0382124540030192
805,736,acquaintance,0.0382124540030192
736,905,neighbor,0.20643872367171100
905,736,acquaintance,0.20643872367171100
736,751,client,0.26204576912456200
751,736,partner,0.26204576912456200
736,593,partner,0.4461065573688190
593,736,partner,0.4461065573688190
736,815,acquaintance,0.33005107137528600
815,736,neighbor,0.33005107137528600
736,257,friend,0.5813149367936990
257,736,friend,0.5813149367936990
736,469,friend,0.6769769250134050
469,736,friend,0.6769769250134050
736,524,child,0.9
524,736,parent,0.9
736,604,client,0.28848966502071900
604,736,client,0.28848966502071900
737,365,mother,0.9
365,737,child,0.9
737,441,mother,0.9
441,737,child,0.9
737,244,mother,0.9
244,737,child,0.9
737,29,mother,0.9
29,737,child,0.9
737,776,mother,0.9
776,737,child,0.9
737,795,client,0.26266721595105800
795,737,neighbor,0.26266721595105800
737,392,mother,0.9
392,737,child,0.9
737,440,mother,0.9
440,737,child,0.9
737,88,mother,0.9
88,737,child,0.9
737,329,mother,0.9
329,737,child,0.9
737,838,mother,0.9
838,737,child,0.9
737,647,acquaintance,0.03491570738395240
647,737,partner,0.03491570738395240
737,221,mother,0.9
221,737,child,0.9
738,473,partner,0.21394034829863800
473,738,acquaintance,0.21394034829863800
738,562,acquaintance,0.35487341981300300
562,738,partner,0.35487341981300300
738,791,father,0.9
791,738,child,0.9
738,116,father,0.9
116,738,child,0.9
738,149,neighbor,0.10196436085469500
149,738,client,0.10196436085469500
738,990,client,0.17977762176131300
990,738,client,0.17977762176131300
738,790,father,0.9
790,738,child,0.9
738,335,neighbor,0.09549422345997730
335,738,acquaintance,0.09549422345997730
738,784,partner,0.1933569290974020
784,738,acquaintance,0.1933569290974020
738,249,father,0.9
249,738,child,0.9
738,341,colleague,0.6
341,738,colleague,0.6
738,854,acquaintance,0.34377915881039400
854,738,neighbor,0.34377915881039400
738,401,father,0.9
401,738,child,0.9
738,597,father,0.9
597,738,child,0.9
738,941,client,0.025246685132714100
941,738,acquaintance,0.025246685132714100
738,400,partner,0.32585682660963500
400,738,partner,0.32585682660963500
738,627,father,0.9
627,738,child,0.9
738,975,acquaintance,0.4774592535144720
975,738,neighbor,0.4774592535144720
738,72,acquaintance,0.45326085794836800
72,738,neighbor,0.45326085794836800
739,506,acquaintance,0.06372636684908130
506,739,neighbor,0.06372636684908130
739,513,child,0.9
513,739,parent,0.9
739,611,client,0.112719489810297
611,739,neighbor,0.112719489810297
739,781,child,0.9
781,739,parent,0.9
739,185,child,0.9
185,739,parent,0.9
739,892,acquaintance,0.009559285052029300
892,739,acquaintance,0.009559285052029300
739,718,child,0.9
718,739,parent,0.9
739,280,child,0.9
280,739,parent,0.9
739,343,client,0.07278524740358410
343,739,acquaintance,0.07278524740358410
739,401,friend,0.9120889770711590
401,739,friend,0.9120889770711590
739,835,child,0.9
835,739,parent,0.9
740,524,child,0.9
524,740,parent,0.9
740,984,neighbor,0.29075497270939000
984,740,client,0.29075497270939000
740,303,neighbor,0.09185162928703530
303,740,neighbor,0.09185162928703530
740,55,colleague,0.6
55,740,colleague,0.6
740,163,neighbor,0.3243928203238190
163,740,acquaintance,0.3243928203238190
740,422,child,0.9
422,740,parent,0.9
740,425,acquaintance,0.47864308448706700
425,740,neighbor,0.47864308448706700
740,309,acquaintance,0.06740802396282310
309,740,acquaintance,0.06740802396282310
740,789,client,0.06284507500677120
789,740,neighbor,0.06284507500677120
740,441,friend,0.697140312776398
441,740,friend,0.697140312776398
740,348,friend,0.5097703695398850
348,740,friend,0.5097703695398850
740,298,friend,0.8531679514146320
298,740,friend,0.8531679514146320
740,640,child,0.9
640,740,parent,0.9
740,72,friend,0.7356938741793580
72,740,friend,0.7356938741793580
741,386,child,0.9
386,741,parent,0.9
742,532,friend,0.9801042458023540
532,742,friend,0.9801042458023540
742,996,child,0.9
996,742,parent,0.9
743,347,friend,0.840045756999843
347,743,friend,0.840045756999843
743,986,colleague,0.6
986,743,colleague,0.6
743,819,partner,0.4669076046687890
819,743,client,0.4669076046687890
743,258,client,0.12355061505118200
258,743,client,0.12355061505118200
743,539,acquaintance,0.2819665154124030
539,743,client,0.2819665154124030
743,994,friend,0.9084650100197850
994,743,friend,0.9084650100197850
743,374,client,0.1372582149382500
374,743,neighbor,0.1372582149382500
743,665,client,0.36279375910683100
665,743,client,0.36279375910683100
743,553,friend,0.8911219406609320
553,743,friend,0.8911219406609320
743,343,neighbor,0.2986528188440480
343,743,acquaintance,0.2986528188440480
743,438,friend,0.8719444701765000
438,743,friend,0.8719444701765000
743,848,friend,0.5399374368204280
848,743,friend,0.5399374368204280
743,879,friend,0.8162834704041370
879,743,friend,0.8162834704041370
743,600,client,0.010268496229042600
600,743,client,0.010268496229042600
743,395,child,0.9
395,743,parent,0.9
744,399,father,0.9
399,744,child,0.9
744,165,friend,0.7606124959786420
165,744,friend,0.7606124959786420
744,511,father,0.9
511,744,child,0.9
744,850,client,0.02846210511829080
850,744,client,0.02846210511829080
744,568,client,0.16699653625285900
568,744,acquaintance,0.16699653625285900
744,355,client,0.35558054813932200
355,744,client,0.35558054813932200
744,410,friend,0.5996347552553600
410,744,friend,0.5996347552553600
744,806,neighbor,0.011763086593275000
806,744,neighbor,0.011763086593275000
744,297,neighbor,0.14867343846051600
297,744,acquaintance,0.14867343846051600
744,569,father,0.9
569,744,child,0.9
744,415,father,0.9
415,744,child,0.9
744,369,acquaintance,0.10817894454368900
369,744,client,0.10817894454368900
744,906,friend,0.5357360229182430
906,744,friend,0.5357360229182430
744,283,father,0.9
283,744,child,0.9
744,5,friend,0.6172742733329880
5,744,friend,0.6172742733329880
745,234,partner,0.3738560329427630
234,745,client,0.3738560329427630
745,682,acquaintance,0.1587351731437730
682,745,client,0.1587351731437730
745,719,friend,0.9428319375829810
719,745,friend,0.9428319375829810
745,93,mother,0.9
93,745,child,0.9
745,945,friend,0.6782422335628060
945,745,friend,0.6782422335628060
745,626,colleague,0.6
626,745,colleague,0.6
745,310,friend,0.7823080260583470
310,745,friend,0.7823080260583470
745,996,acquaintance,0.4142715281939780
996,745,acquaintance,0.4142715281939780
745,107,colleague,0.6
107,745,colleague,0.6
745,395,acquaintance,0.0893472338811181
395,745,client,0.0893472338811181
745,554,friend,0.7026925988679100
554,745,friend,0.7026925988679100
745,689,friend,0.9742002004154920
689,745,friend,0.9742002004154920
745,195,mother,0.9
195,745,child,0.9
745,217,mother,0.9
217,745,child,0.9
745,871,mother,0.9
871,745,child,0.9
745,794,neighbor,0.01583590007444250
794,745,neighbor,0.01583590007444250
745,948,friend,0.5767433556485510
948,745,friend,0.5767433556485510
745,167,mother,0.9
167,745,child,0.9
745,387,mother,0.9
387,745,child,0.9
746,53,friend,0.6679482036591000
53,746,friend,0.6679482036591000
746,64,child,0.9
64,746,parent,0.9
746,265,partner,0.38373290903918300
265,746,client,0.38373290903918300
746,121,friend,0.9685789909143470
121,746,friend,0.9685789909143470
746,35,friend,0.5391338274256540
35,746,friend,0.5391338274256540
746,354,friend,0.6165787349923700
354,746,friend,0.6165787349923700
746,924,child,0.9
924,746,parent,0.9
746,422,child,0.9
422,746,parent,0.9
746,15,friend,0.5544345479807680
15,746,friend,0.5544345479807680
746,896,friend,0.9208455641765990
896,746,friend,0.9208455641765990
746,173,child,0.9
173,746,parent,0.9
746,255,friend,0.7542535160899760
255,746,friend,0.7542535160899760
746,426,friend,0.9082625955693720
426,746,friend,0.9082625955693720
746,376,acquaintance,0.1115771098424050
376,746,neighbor,0.1115771098424050
746,425,acquaintance,0.3730449409548190
425,746,neighbor,0.3730449409548190
746,939,partner,0.28910741855173800
939,746,neighbor,0.28910741855173800
746,24,child,0.9
24,746,parent,0.9
746,223,child,0.9
223,746,parent,0.9
746,329,friend,0.9286820028641690
329,746,friend,0.9286820028641690
746,577,child,0.9
577,746,parent,0.9
747,612,partner,0.36535019867555900
612,747,acquaintance,0.36535019867555900
747,274,friend,0.8297522428884820
274,747,friend,0.8297522428884820
747,754,partner,0.36107334374586000
754,747,client,0.36107334374586000
747,277,mother,0.9
277,747,child,0.9
747,881,client,0.22870933357156300
881,747,neighbor,0.22870933357156300
747,485,colleague,0.6
485,747,colleague,0.6
747,278,friend,0.9885070139404400
278,747,friend,0.9885070139404400
747,992,friend,0.8453153885777570
992,747,friend,0.8453153885777570
747,470,friend,0.8762189734059330
470,747,friend,0.8762189734059330
747,907,mother,0.9
907,747,child,0.9
747,351,mother,0.9
351,747,child,0.9
747,327,mother,0.9
327,747,child,0.9
747,710,mother,0.9
710,747,child,0.9
747,187,partner,0.4419108045474550
187,747,partner,0.4419108045474550
747,321,mother,0.9
321,747,child,0.9
747,474,acquaintance,0.21672139151018400
474,747,client,0.21672139151018400
748,915,client,0.3988414680979530
915,748,partner,0.3988414680979530
748,378,child,0.9
378,748,parent,0.9
748,346,child,0.9
346,748,parent,0.9
748,296,friend,0.5230759571727260
296,748,friend,0.5230759571727260
748,630,acquaintance,0.3442627280042830
630,748,acquaintance,0.3442627280042830
748,870,colleague,0.6
870,748,colleague,0.6
748,298,friend,0.6288130589150160
298,748,friend,0.6288130589150160
748,926,child,0.9
926,748,parent,0.9
748,774,friend,0.9235082912050280
774,748,friend,0.9235082912050280
748,919,friend,0.8613439648642310
919,748,friend,0.8613439648642310
748,108,child,0.9
108,748,parent,0.9
749,157,mother,0.9
157,749,child,0.9
749,278,friend,0.7476761288516760
278,749,friend,0.7476761288516760
749,99,friend,0.73959502034125
99,749,friend,0.73959502034125
749,684,mother,0.9
684,749,child,0.9
749,158,friend,0.6810301461677400
158,749,friend,0.6810301461677400
749,5,friend,0.5374403714737650
5,749,friend,0.5374403714737650
749,48,mother,0.9
48,749,child,0.9
749,731,mother,0.9
731,749,child,0.9
749,439,mother,0.9
439,749,child,0.9
749,423,mother,0.9
423,749,child,0.9
749,652,mother,0.9
652,749,child,0.9
749,77,acquaintance,0.16838166295963900
77,749,neighbor,0.16838166295963900
749,536,mother,0.9
536,749,child,0.9
749,198,colleague,0.6
198,749,colleague,0.6
749,932,neighbor,0.49259089279929300
932,749,partner,0.49259089279929300
750,772,partner,0.4136719127904630
772,750,client,0.4136719127904630
750,682,partner,0.3929761377319500
682,750,client,0.3929761377319500
750,348,friend,0.7252040364392120
348,750,friend,0.7252040364392120
750,264,acquaintance,0.27666364180517500
264,750,client,0.27666364180517500
750,33,client,0.23856852297326800
33,750,partner,0.23856852297326800
750,600,friend,0.577077083773369
600,750,friend,0.577077083773369
750,761,friend,0.8531524415844860
761,750,friend,0.8531524415844860
750,366,friend,0.8137416135282690
366,750,friend,0.8137416135282690
750,753,partner,0.15852948074868400
753,750,acquaintance,0.15852948074868400
750,271,friend,0.6581747824789210
271,750,friend,0.6581747824789210
750,586,client,0.07577287237492460
586,750,neighbor,0.07577287237492460
750,225,friend,0.628875981306454
225,750,friend,0.628875981306454
750,251,neighbor,0.10434105481234400
251,750,neighbor,0.10434105481234400
750,174,client,0.17831386082432100
174,750,acquaintance,0.17831386082432100
750,563,neighbor,0.4247893687724320
563,750,acquaintance,0.4247893687724320
750,244,friend,0.5715599994907050
244,750,friend,0.5715599994907050
750,55,neighbor,0.3179364556649690
55,750,neighbor,0.3179364556649690
750,702,friend,0.5425388757903810
702,750,friend,0.5425388757903810
750,100,client,0.4871563768269190
100,750,client,0.4871563768269190
751,795,client,0.06359710907405760
795,751,neighbor,0.06359710907405760
751,713,mother,0.9
713,751,child,0.9
751,421,acquaintance,0.11944723617993300
421,751,client,0.11944723617993300
751,167,mother,0.9
167,751,child,0.9
752,449,acquaintance,0.289707508741084
449,752,acquaintance,0.289707508741084
752,803,child,0.9
803,752,parent,0.9
752,919,client,0.3382512592828210
919,752,neighbor,0.3382512592828210
752,979,friend,0.8387515365039500
979,752,friend,0.8387515365039500
752,833,friend,0.9758387627700280
833,752,friend,0.9758387627700280
752,924,child,0.9
924,752,parent,0.9
752,159,friend,0.6198628387977590
159,752,friend,0.6198628387977590
752,672,friend,0.9221100719627640
672,752,friend,0.9221100719627640
752,123,acquaintance,0.41690275223910700
123,752,partner,0.41690275223910700
752,561,child,0.9
561,752,parent,0.9
752,257,friend,0.9042300984383600
257,752,friend,0.9042300984383600
752,743,partner,0.20540806228853900
743,752,client,0.20540806228853900
752,57,friend,0.5759664759141800
57,752,friend,0.5759664759141800
752,693,partner,0.01848378987772430
693,752,acquaintance,0.01848378987772430
752,944,colleague,0.6
944,752,colleague,0.6
752,441,friend,0.6106180170146830
441,752,friend,0.6106180170146830
752,545,child,0.9
545,752,parent,0.9
752,101,acquaintance,0.33179187257546400
101,752,client,0.33179187257546400
752,61,child,0.9
61,752,parent,0.9
753,706,friend,0.9534282085683200
706,753,friend,0.9534282085683200
753,799,acquaintance,0.009576787458476120
799,753,acquaintance,0.009576787458476120
753,705,child,0.9
705,753,parent,0.9
753,893,friend,0.711593362482897
893,753,friend,0.711593362482897
753,944,acquaintance,0.4216407477005930
944,753,acquaintance,0.4216407477005930
753,531,friend,0.8284318200767680
531,753,friend,0.8284318200767680
753,113,client,0.05767144557896450
113,753,client,0.05767144557896450
753,227,acquaintance,0.45938150014829400
227,753,partner,0.45938150014829400
753,563,child,0.9
563,753,parent,0.9
753,308,client,0.24816736608901200
308,753,acquaintance,0.24816736608901200
753,224,child,0.9
224,753,parent,0.9
753,973,client,0.009188366964202440
973,753,partner,0.009188366964202440
754,439,father,0.9
439,754,child,0.9
754,878,friend,0.798069508879804
878,754,friend,0.798069508879804
754,600,father,0.9
600,754,child,0.9
754,377,father,0.9
377,754,child,0.9
754,237,father,0.9
237,754,child,0.9
754,783,acquaintance,0.0875038541823106
783,754,client,0.0875038541823106
754,617,neighbor,0.22501194066792100
617,754,acquaintance,0.22501194066792100
754,346,client,0.1432752310824820
346,754,acquaintance,0.1432752310824820
754,44,client,0.10230458062895300
44,754,neighbor,0.10230458062895300
754,529,father,0.9
529,754,child,0.9
754,457,acquaintance,0.4580025293168410
457,754,neighbor,0.4580025293168410
754,138,father,0.9
138,754,child,0.9
754,543,friend,0.598893315606564
543,754,friend,0.598893315606564
754,689,friend,0.7570663842660350
689,754,friend,0.7570663842660350
754,830,father,0.9
830,754,child,0.9
754,214,father,0.9
214,754,child,0.9
755,776,mother,0.9
776,755,child,0.9
755,294,mother,0.9
294,755,child,0.9
755,630,mother,0.9
630,755,child,0.9
755,200,friend,0.5901356750926300
200,755,friend,0.5901356750926300
755,244,mother,0.9
244,755,child,0.9
756,24,partner,0.2180817507129800
24,756,client,0.2180817507129800
756,688,father,0.9
688,756,child,0.9
756,790,father,0.9
790,756,child,0.9
756,119,friend,0.5195235378557510
119,756,friend,0.5195235378557510
756,557,neighbor,0.33941060061037800
557,756,acquaintance,0.33941060061037800
756,271,client,0.14629196998814700
271,756,client,0.14629196998814700
756,540,neighbor,0.07393924386715640
540,756,neighbor,0.07393924386715640
756,532,father,0.9
532,756,child,0.9
756,921,friend,0.5799898482402050
921,756,friend,0.5799898482402050
756,229,friend,0.8492708018603750
229,756,friend,0.8492708018603750
756,635,friend,0.9465438849168600
635,756,friend,0.9465438849168600
756,425,father,0.9
425,756,child,0.9
756,249,father,0.9
249,756,child,0.9
756,155,father,0.9
155,756,child,0.9
757,717,client,0.2927595812462850
717,757,partner,0.2927595812462850
757,12,client,0.4938720808686050
12,757,neighbor,0.4938720808686050
757,37,neighbor,0.24054475195531500
37,757,neighbor,0.24054475195531500
757,690,child,0.9
690,757,parent,0.9
757,357,friend,0.8036237187709060
357,757,friend,0.8036237187709060
757,712,acquaintance,0.09415321936052820
712,757,acquaintance,0.09415321936052820
757,538,client,0.4358520504389060
538,757,acquaintance,0.4358520504389060
757,467,client,0.4422868312425950
467,757,partner,0.4422868312425950
757,968,friend,0.9647176534525970
968,757,friend,0.9647176534525970
757,582,partner,0.013977006215430100
582,757,client,0.013977006215430100
757,295,mother,0.9
295,757,child,0.9
757,858,colleague,0.6
858,757,colleague,0.6
757,362,client,0.43070812243361500
362,757,partner,0.43070812243361500
758,812,friend,0.7041686067270300
812,758,friend,0.7041686067270300
758,474,child,0.9
474,758,parent,0.9
758,657,client,0.0651275746650416
657,758,partner,0.0651275746650416
758,79,friend,0.6439066939440510
79,758,friend,0.6439066939440510
758,452,child,0.9
452,758,parent,0.9
758,15,acquaintance,0.313327262311211
15,758,partner,0.313327262311211
758,690,child,0.9
690,758,parent,0.9
758,988,child,0.9
988,758,parent,0.9
758,350,friend,0.875193452953064
350,758,friend,0.875193452953064
758,141,child,0.9
141,758,parent,0.9
758,4,child,0.9
4,758,parent,0.9
758,919,friend,0.7391352274860340
919,758,friend,0.7391352274860340
758,47,partner,0.028859852864546900
47,758,neighbor,0.028859852864546900
758,718,child,0.9
718,758,parent,0.9
758,418,child,0.9
418,758,parent,0.9
758,63,child,0.9
63,758,parent,0.9
758,860,child,0.9
860,758,parent,0.9
759,268,partner,0.1024542002020400
268,759,partner,0.1024542002020400
759,7,partner,0.313609554155826
7,759,client,0.313609554155826
759,964,friend,0.809667325500716
964,759,friend,0.809667325500716
759,181,acquaintance,0.12770257815549800
181,759,client,0.12770257815549800
759,798,client,0.23273116352308700
798,759,neighbor,0.23273116352308700
759,153,child,0.9
153,759,parent,0.9
759,566,mother,0.9
566,759,child,0.9
759,208,mother,0.9
208,759,child,0.9
760,484,friend,0.9676659145217890
484,760,friend,0.9676659145217890
760,396,friend,0.8936730391189090
396,760,friend,0.8936730391189090
760,204,neighbor,0.039507021840692900
204,760,client,0.039507021840692900
760,754,child,0.9
754,760,parent,0.9
760,604,acquaintance,0.2919784192533860
604,760,acquaintance,0.2919784192533860
760,744,child,0.9
744,760,parent,0.9
760,399,friend,0.7590534891421660
399,760,friend,0.7590534891421660
760,712,partner,0.39745545588483800
712,760,acquaintance,0.39745545588483800
760,236,child,0.9
236,760,parent,0.9
760,869,friend,0.8114831551390110
869,760,friend,0.8114831551390110
761,697,friend,0.7106989902283060
697,761,friend,0.7106989902283060
761,268,friend,0.5255349858853730
268,761,friend,0.5255349858853730
761,961,friend,0.8084130460165000
961,761,friend,0.8084130460165000
761,595,partner,0.20392753253307200
595,761,acquaintance,0.20392753253307200
761,93,mother,0.9
93,761,child,0.9
761,156,neighbor,0.2576967021358320
156,761,partner,0.2576967021358320
761,213,mother,0.9
213,761,child,0.9
761,842,partner,0.4007373425057480
842,761,client,0.4007373425057480
761,987,mother,0.9
987,761,child,0.9
761,707,mother,0.9
707,761,child,0.9
761,705,neighbor,0.030886900283565400
705,761,partner,0.030886900283565400
761,878,friend,0.6992738287887490
878,761,friend,0.6992738287887490
761,484,client,0.07942908036733680
484,761,partner,0.07942908036733680
761,182,friend,0.7661796161558130
182,761,friend,0.7661796161558130
761,944,neighbor,0.22244267379936200
944,761,client,0.22244267379936200
761,907,mother,0.9
907,761,child,0.9
761,501,mother,0.9
501,761,child,0.9
762,638,father,0.9
638,762,child,0.9
762,669,colleague,0.6
669,762,colleague,0.6
762,92,child,0.9
92,762,parent,0.9
762,143,client,0.4254613200116170
143,762,client,0.4254613200116170
762,65,friend,0.6991841913072090
65,762,friend,0.6991841913072090
762,583,child,0.9
583,762,parent,0.9
762,472,friend,0.9995807864995210
472,762,friend,0.9995807864995210
762,632,partner,0.3210776739922790
632,762,partner,0.3210776739922790
762,871,partner,0.008981257699260230
871,762,acquaintance,0.008981257699260230
762,714,friend,0.7852205377646280
714,762,friend,0.7852205377646280
762,111,client,0.08447203784349090
111,762,client,0.08447203784349090
762,902,friend,0.9495005191187860
902,762,friend,0.9495005191187860
762,582,friend,0.8281642550280290
582,762,friend,0.8281642550280290
762,708,neighbor,0.3987159760146550
708,762,acquaintance,0.3987159760146550
762,893,client,0.4414998493866730
893,762,neighbor,0.4414998493866730
762,707,partner,0.41360488453746500
707,762,partner,0.41360488453746500
762,347,acquaintance,0.05717571006488180
347,762,partner,0.05717571006488180
762,885,friend,0.6968387649807970
885,762,friend,0.6968387649807970
763,787,friend,0.9805155135058950
787,763,friend,0.9805155135058950
763,657,partner,0.2447513485383550
657,763,partner,0.2447513485383550
763,931,friend,0.9144689282279240
931,763,friend,0.9144689282279240
763,444,neighbor,0.3737848680846060
444,763,acquaintance,0.3737848680846060
763,16,friend,0.6093073468781870
16,763,friend,0.6093073468781870
764,416,father,0.9
416,764,child,0.9
764,32,friend,0.8089186086620910
32,764,friend,0.8089186086620910
764,410,friend,0.7132294390574450
410,764,friend,0.7132294390574450
764,604,father,0.9
604,764,child,0.9
764,271,neighbor,0.09580814805864250
271,764,acquaintance,0.09580814805864250
764,859,father,0.9
859,764,child,0.9
764,853,friend,0.9234769578846060
853,764,friend,0.9234769578846060
764,969,colleague,0.6
969,764,colleague,0.6
765,587,friend,0.910369059782461
587,765,friend,0.910369059782461
765,525,partner,0.4290723997340100
525,765,acquaintance,0.4290723997340100
765,352,acquaintance,0.2147506715888110
352,765,client,0.2147506715888110
765,295,mother,0.9
295,765,child,0.9
765,91,mother,0.9
91,765,child,0.9
765,56,mother,0.9
56,765,child,0.9
766,431,father,0.9
431,766,child,0.9
766,167,father,0.9
167,766,child,0.9
766,486,friend,0.8017980739210290
486,766,friend,0.8017980739210290
766,926,friend,0.6774618708638000
926,766,friend,0.6774618708638000
766,779,friend,0.7535485434344880
779,766,friend,0.7535485434344880
766,341,friend,0.9210874711952460
341,766,friend,0.9210874711952460
766,939,partner,0.21360808857830200
939,766,neighbor,0.21360808857830200
766,662,father,0.9
662,766,child,0.9
766,164,friend,0.8269370828799340
164,766,friend,0.8269370828799340
767,430,friend,0.6613798821267580
430,767,friend,0.6613798821267580
767,938,friend,0.7110421989799430
938,767,friend,0.7110421989799430
768,547,father,0.9
547,768,child,0.9
769,773,mother,0.9
773,769,child,0.9
769,686,mother,0.9
686,769,child,0.9
769,160,friend,0.9131138464279230
160,769,friend,0.9131138464279230
769,817,mother,0.9
817,769,child,0.9
769,116,mother,0.9
116,769,child,0.9
769,232,friend,0.6321689078801140
232,769,friend,0.6321689078801140
769,733,mother,0.9
733,769,child,0.9
769,149,friend,0.5408627909177190
149,769,friend,0.5408627909177190
769,325,mother,0.9
325,769,child,0.9
769,590,acquaintance,0.2040862463554240
590,769,client,0.2040862463554240
769,695,mother,0.9
695,769,child,0.9
769,620,friend,0.5184440927777010
620,769,friend,0.5184440927777010
769,946,mother,0.9
946,769,child,0.9
770,138,father,0.9
138,770,child,0.9
770,807,father,0.9
807,770,child,0.9
770,439,father,0.9
439,770,child,0.9
770,119,friend,0.5289569642637740
119,770,friend,0.5289569642637740
770,680,father,0.9
680,770,child,0.9
770,24,friend,0.5887446378128150
24,770,friend,0.5887446378128150
770,791,father,0.9
791,770,child,0.9
770,841,friend,0.5544476913554720
841,770,friend,0.5544476913554720
770,640,friend,0.8614056724917330
640,770,friend,0.8614056724917330
770,773,father,0.9
773,770,child,0.9
770,980,father,0.9
980,770,child,0.9
770,871,father,0.9
871,770,child,0.9
770,877,father,0.9
877,770,child,0.9
770,563,friend,0.9264445601116380
563,770,friend,0.9264445601116380
770,899,friend,0.785678122478471
899,770,friend,0.785678122478471
